param years_active :=
[AFC, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[METHANATION, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	2.5	0.0	0.0
2020_2025	0.0	2.5	5	5	5	2.5	0.0
2025_2030	0.0	0.0	2.5	5	5	5	2.5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[METHANE_TO_METHANOL, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[METHANOL_CARBONYLATION, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[METHANOL_FT, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[METHANOL_TO_AROMATICS, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[METHANOL_TO_OLEFINS, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[MINES_STORAGE, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[MP_H2_GRID, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[MP_NG_GRID, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[MV_GRID, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[NEW_HYDRO_DAM, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[NEW_HYDRO_RIVER, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	2.5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[NG_COMP_HE, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[NG_COMP_LM, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[NG_COMP_MH, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[NG_EXP_EH, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[NG_EXP_EH_COGEN, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[NG_EXP_HM, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[NG_EXP_HM_COGEN, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[NG_EXP_ML, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[NG_EXP_ML_COGEN, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[NG_PYROLYSIS_PLASMA, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[NG_PYROLYSIS_THERMAL, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[NG_REFORMING, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[NG_STO, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[NUCLEAR, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[OCGT_BIOGAS_LARGE, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	2.5	0.0	0.0
2020_2025	0.0	2.5	5	5	5	2.5	0.0
2025_2030	0.0	0.0	2.5	5	5	5	2.5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[OCGT_BIOGAS_SMALL, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	2.5	0.0	0.0
2020_2025	0.0	2.5	5	5	5	2.5	0.0
2025_2030	0.0	0.0	2.5	5	5	5	2.5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[OCGT_LARGE, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	2.5	0.0	0.0
2020_2025	0.0	2.5	5	5	5	2.5	0.0
2025_2030	0.0	0.0	2.5	5	5	5	2.5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[OCGT_SMALL, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	2.5	0.0	0.0
2020_2025	0.0	2.5	5	5	5	2.5	0.0
2025_2030	0.0	0.0	2.5	5	5	5	2.5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[OIL_TANKER, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	2.5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[OIL_TANKER_BIO, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	2.5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[OIL_TANKER_BIOMEOH, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	2.5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[OIL_TANKER_BIOMEOH_ELD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	2.5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[OIL_TANKER_BIO_ELD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	2.5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[OIL_TANKER_ELD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	2.5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[OIL_TANKER_MEOH, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	2.5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[OIL_TANKER_MEOH_ELD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	2.5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[PAFC, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	2.5	0.0	0.0
2020_2025	0.0	2.5	5	5	5	2.5	0.0
2025_2030	0.0	0.0	2.5	5	5	5	2.5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[PAPER_MAKING, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[PAPER_MAKING_HP, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[PAPER_MAKING_HR, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[PEMFC, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	5	2.5
2020_2025	0.0	2.5	5	5	5	5	5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[PEM_ELECTROLYSIS, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	4.5	0.0	0.0	0.0	0.0	0.0
2020_2025	0.0	2.5	4.5	0.0	0.0	0.0	0.0
2025_2030	0.0	0.0	2.5	4.5	0.0	0.0	0.0
2030_2035	0.0	0.0	0.0	2.5	4.5	0.0	0.0
2035_2040	0.0	0.0	0.0	0.0	2.5	4.5	0.0
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	4.5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[PET_FORMATION, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[PLANE_FREIGHT, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[PLANE_FREIGHT_BIO, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[PLANE_FREIGHT_BIO_ELD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[PLANE_FREIGHT_ELD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[PLANE_LH, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[PLANE_LH_BIO, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
2035_2040	0.0	0.0	0.0	0.0	2.5	5	5
2040_2045	0.0	0.0	0.0	0.0	0.0	2.5	5
2045_2050	0.0	0.0	0.0	0.0	0.0	0.0	2.5
[PLANE_LH_BIO_ELD, *, *] :	2015_2020	2020_2025	2025_2030	2030_2035	2035_2040	2040_2045	2045_2050	:=
2015_2020	2.5	5	5	5	5	2.5	0.0
2020_2025	0.0	2.5	5	5	5	5	2.5
2025_2030	0.0	0.0	2.5	5	5	5	5
2030_2035	0.0	0.0	0.0	2.5	5	5	5
